model_name,api_kind,persona,scale,domain,n_items,mean_score,std_score,min_score,max_score,completion_status
Kimi-K2.6,chat,ESFP,EPQR-A,Neuroticism,30,0.2667,0.4422,0,1,complete
Kimi-K2.6,chat,ESFP,EPQR-A,Lie,30,0.1333,0.3399,0,1,complete
Kimi-K2.6,chat,ESFP,IPIP-NEO-120,Neuroticism,120,2.0417,1.2342,1,5,complete
Kimi-K2.6,chat,ESFP,IPIP-NEO-120,Extraversion,120,4.6667,0.7993,2,5,complete
Kimi-K2.6,chat,ESFP,IPIP-NEO-120,Openness,120,3.45,1.4654,1,5,complete
Kimi-K2.6,chat,ESFP,IPIP-NEO-120,Agreeableness,120,4.5,0.866,2,5,complete
Kimi-K2.6,chat,ESFP,IPIP-NEO-120,Conscientiousness,120,2.7333,1.0781,1,5,complete
Kimi-K2.6,chat,ESFP,SD3,Machiavellianism,45,1.6889,1.0071,1,4,complete
Kimi-K2.6,chat,ESFP,SD3,Narcissism,45,4.0222,0.8561,2,5,complete
Kimi-K2.6,chat,ESFP,SD3,Psychopathy,45,2.2444,1.3022,1,4,complete
Kimi-K2.6,chat,ESFP,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ESFP,ZKPQ-50-CC,Aggression-Hostility,50,0.32,0.4665,0,1,complete
Kimi-K2.6,chat,ESFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.96,0.196,0,1,complete
Kimi-K2.6,chat,ESFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESFP,ZKPQ-50-CC,Sociability,50,0.98,0.14,0,1,complete
Kimi-K2.6,chat,ENFP,EPQR-A,Psychoticism,30,0.5,0.5,0,1,complete
Kimi-K2.6,chat,ENFP,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ENFP,EPQR-A,Neuroticism,30,0.5,0.5,0,1,complete
Kimi-K2.6,chat,ENFP,EPQR-A,Lie,30,0.0667,0.2494,0,1,complete
Kimi-K2.6,chat,ENFP,IPIP-NEO-120,Neuroticism,120,2.35,1.1154,1,5,complete
Kimi-K2.6,chat,ENFP,IPIP-NEO-120,Extraversion,120,4.6167,0.7548,2,5,complete
Kimi-K2.6,chat,ENFP,IPIP-NEO-120,Openness,120,4.8333,0.3727,4,5,complete
Kimi-K2.6,chat,ENFP,IPIP-NEO-120,Agreeableness,120,4.575,0.8628,2,5,complete
Kimi-K2.6,chat,ENFP,IPIP-NEO-120,Conscientiousness,120,2.7,1.2423,1,5,complete
Kimi-K2.6,chat,ENFP,SD3,Machiavellianism,45,1.6222,0.8766,1,4,complete
Kimi-K2.6,chat,ENFP,SD3,Narcissism,45,4.1556,0.8933,2,5,complete
Kimi-K2.6,chat,ENFP,SD3,Psychopathy,45,2.2667,1.2893,1,4,complete
Kimi-K2.6,chat,ENFP,ZKPQ-50-CC,Activity,50,0.86,0.347,0,1,complete
Kimi-K2.6,chat,ENFP,ZKPQ-50-CC,Aggression-Hostility,50,0.32,0.4665,0,1,complete
Kimi-K2.6,chat,ENFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ENFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.34,0.4737,0,1,complete
Kimi-K2.6,chat,ENFP,ZKPQ-50-CC,Sociability,50,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ENTP,EPQR-A,Psychoticism,30,0.7,0.4583,0,1,complete
Kimi-K2.6,chat,ENTP,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ENTP,EPQR-A,Neuroticism,30,0.1,0.3,0,1,complete
Kimi-K2.6,chat,ENTP,EPQR-A,Lie,30,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ENTP,IPIP-NEO-120,Neuroticism,120,2.0083,1.2349,1,5,complete
Kimi-K2.6,chat,ENTP,IPIP-NEO-120,Extraversion,120,4.575,0.4943,4,5,complete
Kimi-K2.6,chat,ENTP,IPIP-NEO-120,Openness,120,4.3333,0.9159,2,5,complete
Kimi-K2.6,chat,ENTP,IPIP-NEO-120,Agreeableness,120,3.0,1.169,1,5,complete
Kimi-K2.6,chat,ENTP,IPIP-NEO-120,Conscientiousness,120,2.2667,1.1884,1,5,complete
Kimi-K2.6,chat,ENTP,SD3,Machiavellianism,45,2.2889,1.1666,1,5,complete
Kimi-K2.6,chat,ENTP,SD3,Narcissism,45,4.2,0.8327,2,5,complete
Kimi-K2.6,chat,ENTP,SD3,Psychopathy,45,3.6444,0.9227,1,5,complete
Kimi-K2.6,chat,ENTP,ZKPQ-50-CC,Activity,50,0.86,0.347,0,1,complete
Kimi-K2.6,chat,ENTP,ZKPQ-50-CC,Aggression-Hostility,50,0.8,0.4,0,1,complete
Kimi-K2.6,chat,ENTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.9,0.3,0,1,complete
Kimi-K2.6,chat,ENTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ENTP,ZKPQ-50-CC,Sociability,50,0.88,0.325,0,1,complete
Kimi-K2.6,chat,ESTJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESTJ,EPQR-A,Extraversion,30,0.8333,0.3727,0,1,complete
Kimi-K2.6,chat,ESTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESTJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Kimi-K2.6,chat,ESTJ,IPIP-NEO-120,Neuroticism,120,1.2917,0.7234,1,4,complete
Kimi-K2.6,chat,ESTJ,IPIP-NEO-120,Extraversion,120,3.4667,1.4996,1,5,complete
Kimi-K2.6,chat,ESTJ,IPIP-NEO-120,Openness,120,1.6167,0.6974,1,4,complete
Kimi-K2.6,chat,ESTJ,IPIP-NEO-120,Agreeableness,120,3.125,1.2487,2,5,complete
Kimi-K2.6,chat,ESTJ,IPIP-NEO-120,Conscientiousness,120,4.7833,0.608,2,5,complete
Kimi-K2.6,chat,ESTJ,SD3,Machiavellianism,45,2.4444,1.3753,1,5,complete
Kimi-K2.6,chat,ESTJ,SD3,Narcissism,45,4.1333,1.2037,1,5,complete
Kimi-K2.6,chat,ESTJ,SD3,Psychopathy,45,2.0,1.3663,1,5,complete
Kimi-K2.6,chat,ESTJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ESTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.66,0.4737,0,1,complete
Kimi-K2.6,chat,ESTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESTJ,ZKPQ-50-CC,Sociability,50,0.74,0.4386,0,1,complete
Kimi-K2.6,chat,ESFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESFJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ESFJ,EPQR-A,Neuroticism,30,0.4667,0.4989,0,1,complete
Kimi-K2.6,chat,ESFJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
Kimi-K2.6,chat,ESFJ,IPIP-NEO-120,Neuroticism,120,2.0,0.7958,1,4,complete
Kimi-K2.6,chat,ESFJ,IPIP-NEO-120,Extraversion,120,3.9,1.3317,1,5,complete
Kimi-K2.6,chat,ESFJ,IPIP-NEO-120,Openness,120,2.6333,1.1968,1,5,complete
Kimi-K2.6,chat,ESFJ,IPIP-NEO-120,Agreeableness,120,4.7917,0.4812,3,5,complete
Kimi-K2.6,chat,ESFJ,IPIP-NEO-120,Conscientiousness,120,4.725,0.5317,3,5,complete
Kimi-K2.6,chat,ESFJ,SD3,Machiavellianism,45,1.9778,1.183,1,5,complete
Kimi-K2.6,chat,ESFJ,SD3,Narcissism,45,3.7778,0.8917,2,5,complete
Kimi-K2.6,chat,ESFJ,SD3,Psychopathy,45,1.1333,0.3399,1,2,complete
Kimi-K2.6,chat,ESFJ,ZKPQ-50-CC,Activity,50,0.92,0.2713,0,1,complete
Kimi-K2.6,chat,ESFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.18,0.3842,0,1,complete
Kimi-K2.6,chat,ESFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ESFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.28,0.449,0,1,complete
Kimi-K2.6,chat,ESFJ,ZKPQ-50-CC,Sociability,50,0.9,0.3,0,1,complete
Kimi-K2.6,chat,ENFJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Kimi-K2.6,chat,ENFJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ENFJ,EPQR-A,Neuroticism,30,0.5667,0.4955,0,1,complete
Kimi-K2.6,chat,ENFJ,EPQR-A,Lie,30,0.7333,0.4422,0,1,complete
Kimi-K2.6,chat,ENFJ,IPIP-NEO-120,Neuroticism,120,2.0333,0.8055,1,4,complete
Kimi-K2.6,chat,ENFJ,IPIP-NEO-120,Extraversion,120,4.3083,1.063,1,5,complete
Kimi-K2.6,chat,ENFJ,IPIP-NEO-120,Openness,120,4.125,0.9623,1,5,complete
Kimi-K2.6,chat,ENFJ,IPIP-NEO-120,Agreeableness,120,4.65,0.8332,2,5,complete
Kimi-K2.6,chat,ENFJ,IPIP-NEO-120,Conscientiousness,120,4.3667,0.5467,3,5,complete
Kimi-K2.6,chat,ENFJ,SD3,Machiavellianism,45,1.6444,0.8732,1,4,complete
Kimi-K2.6,chat,ENFJ,SD3,Narcissism,45,4.1556,0.7588,2,5,complete
Kimi-K2.6,chat,ENFJ,SD3,Psychopathy,45,1.3333,0.7303,1,4,complete
Kimi-K2.6,chat,ENFJ,ZKPQ-50-CC,Activity,50,0.98,0.14,0,1,complete
Kimi-K2.6,chat,ENFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.12,0.325,0,1,complete
Kimi-K2.6,chat,ENFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.24,0.4271,0,1,complete
Kimi-K2.6,chat,ENFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.28,0.449,0,1,complete
Kimi-K2.6,chat,ENFJ,ZKPQ-50-CC,Sociability,50,0.96,0.196,0,1,complete
Kimi-K2.6,chat,ENTJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
Kimi-K2.6,chat,ENTJ,EPQR-A,Extraversion,30,0.9333,0.2494,0,1,complete
Kimi-K2.6,chat,ENTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ENTJ,EPQR-A,Lie,30,0.6333,0.4819,0,1,complete
Kimi-K2.6,chat,ENTJ,IPIP-NEO-120,Neuroticism,120,1.3,0.7916,1,4,complete
Kimi-K2.6,chat,ENTJ,IPIP-NEO-120,Extraversion,120,3.9667,1.3287,1,5,complete
Kimi-K2.6,chat,ENTJ,IPIP-NEO-120,Openness,120,3.1,1.4967,1,5,complete
Kimi-K2.6,chat,ENTJ,IPIP-NEO-120,Agreeableness,120,2.7917,1.2903,1,5,complete
Kimi-K2.6,chat,ENTJ,IPIP-NEO-120,Conscientiousness,120,4.625,0.8472,2,5,complete
Kimi-K2.6,chat,ENTJ,SD3,Machiavellianism,45,2.7333,1.5261,1,5,complete
Kimi-K2.6,chat,ENTJ,SD3,Narcissism,45,4.4,1.2543,1,5,complete
Kimi-K2.6,chat,ENTJ,SD3,Psychopathy,45,2.6222,1.4801,1,5,complete
Kimi-K2.6,chat,ENTJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
Kimi-K2.6,chat,ENTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.64,0.48,0,1,complete
Kimi-K2.6,chat,ENTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.12,0.325,0,1,complete
Kimi-K2.6,chat,ENTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
Kimi-K2.6,chat,ENTJ,ZKPQ-50-CC,Sociability,50,0.7,0.4583,0,1,complete
MiniMax-M2.7,chat,Default,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
MiniMax-M2.7,chat,Default,EPQR-A,Extraversion,30,0.7,0.4583,0,1,complete
MiniMax-M2.7,chat,Default,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,Default,EPQR-A,Lie,30,0.3333,0.4714,0,1,complete
MiniMax-M2.7,chat,Default,IPIP-NEO-120,Neuroticism,120,1.8417,1.0165,1,5,complete
MiniMax-M2.7,chat,Default,IPIP-NEO-120,Extraversion,120,3.0667,1.2023,1,5,complete
MiniMax-M2.7,chat,Default,IPIP-NEO-120,Openness,120,3.2333,1.16,1,5,complete
MiniMax-M2.7,chat,Default,IPIP-NEO-120,Agreeableness,120,4.05,1.1244,1,5,complete
MiniMax-M2.7,chat,Default,IPIP-NEO-120,Conscientiousness,120,4.1667,0.7888,1,5,complete
MiniMax-M2.7,chat,Default,SD3,Machiavellianism,45,2.6,1.2184,1,4,complete
MiniMax-M2.7,chat,Default,SD3,Narcissism,45,3.1778,1.039,1,5,complete
MiniMax-M2.7,chat,Default,SD3,Psychopathy,45,2.0222,1.085,1,5,complete
MiniMax-M2.7,chat,Default,ZKPQ-50-CC,Activity,50,0.14,0.347,0,1,complete
MiniMax-M2.7,chat,Default,ZKPQ-50-CC,Aggression-Hostility,50,0.32,0.4665,0,1,complete
MiniMax-M2.7,chat,Default,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.1,0.3,0,1,complete
MiniMax-M2.7,chat,Default,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.08,0.2713,0,1,complete
MiniMax-M2.7,chat,Default,ZKPQ-50-CC,Sociability,50,0.4,0.4899,0,1,complete
MiniMax-M2.7,chat,ISTJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTJ,EPQR-A,Lie,30,0.7333,0.4422,0,1,complete
MiniMax-M2.7,chat,ISTJ,IPIP-NEO-120,Neuroticism,120,1.9917,0.7011,1,4,complete
MiniMax-M2.7,chat,ISTJ,IPIP-NEO-120,Extraversion,120,2.1417,0.8296,1,4,complete
MiniMax-M2.7,chat,ISTJ,IPIP-NEO-120,Openness,120,2.2083,0.7059,1,4,complete
MiniMax-M2.7,chat,ISTJ,IPIP-NEO-120,Agreeableness,120,3.9417,0.8972,2,5,complete
MiniMax-M2.7,chat,ISTJ,IPIP-NEO-120,Conscientiousness,120,4.5833,0.7022,2,5,complete
MiniMax-M2.7,chat,ISTJ,SD3,Machiavellianism,45,2.7111,1.1279,1,4,complete
MiniMax-M2.7,chat,ISTJ,SD3,Narcissism,45,2.3111,0.8386,1,4,complete
MiniMax-M2.7,chat,ISTJ,SD3,Psychopathy,45,1.5111,0.5425,1,3,complete
MiniMax-M2.7,chat,ISTJ,ZKPQ-50-CC,Activity,50,0.66,0.4737,0,1,complete
MiniMax-M2.7,chat,ISTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.18,0.3842,0,1,complete
MiniMax-M2.7,chat,ISTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.1,0.3,0,1,complete
MiniMax-M2.7,chat,ISTJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISFJ,EPQR-A,Extraversion,30,0.0667,0.2494,0,1,complete
MiniMax-M2.7,chat,ISFJ,EPQR-A,Neuroticism,30,0.5667,0.4955,0,1,complete
MiniMax-M2.7,chat,ISFJ,EPQR-A,Lie,30,0.7,0.4583,0,1,complete
MiniMax-M2.7,chat,ISFJ,IPIP-NEO-120,Neuroticism,120,2.4917,0.9309,1,4,complete
MiniMax-M2.7,chat,ISFJ,IPIP-NEO-120,Extraversion,120,2.4167,0.9272,1,4,complete
MiniMax-M2.7,chat,ISFJ,IPIP-NEO-120,Openness,120,2.6417,0.8925,2,4,complete
MiniMax-M2.7,chat,ISFJ,IPIP-NEO-120,Agreeableness,120,4.625,0.5333,3,5,complete
MiniMax-M2.7,chat,ISFJ,IPIP-NEO-120,Conscientiousness,120,4.4583,0.7059,2,5,complete
MiniMax-M2.7,chat,ISFJ,SD3,Machiavellianism,45,2.5556,1.309,1,4,complete
MiniMax-M2.7,chat,ISFJ,SD3,Narcissism,45,2.0,0.0,2,2,complete
MiniMax-M2.7,chat,ISFJ,SD3,Psychopathy,45,1.2889,0.4532,1,2,complete
MiniMax-M2.7,chat,ISFJ,ZKPQ-50-CC,Activity,50,0.42,0.4936,0,1,complete
MiniMax-M2.7,chat,ISFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.04,0.196,0,1,complete
MiniMax-M2.7,chat,ISFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.44,0.4964,0,1,complete
MiniMax-M2.7,chat,ISFJ,ZKPQ-50-CC,Sociability,50,0.4,0.4899,0,1,complete
MiniMax-M2.7,chat,INFJ,EPQR-A,Psychoticism,30,0.2,0.4,0,1,complete
MiniMax-M2.7,chat,INFJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,INFJ,EPQR-A,Neuroticism,30,0.9,0.3,0,1,complete
MiniMax-M2.7,chat,INFJ,EPQR-A,Lie,30,0.6333,0.4819,0,1,complete
MiniMax-M2.7,chat,INFJ,IPIP-NEO-120,Neuroticism,120,2.825,1.0055,1,4,complete
MiniMax-M2.7,chat,INFJ,IPIP-NEO-120,Extraversion,120,2.3917,0.8784,1,4,complete
MiniMax-M2.7,chat,INFJ,IPIP-NEO-120,Openness,120,4.1667,0.9516,2,5,complete
MiniMax-M2.7,chat,INFJ,IPIP-NEO-120,Agreeableness,120,4.4833,0.8265,2,5,complete
MiniMax-M2.7,chat,INFJ,IPIP-NEO-120,Conscientiousness,120,4.1917,0.6493,2,5,complete
MiniMax-M2.7,chat,INFJ,SD3,Machiavellianism,45,2.4,1.3728,1,4,complete
MiniMax-M2.7,chat,INFJ,SD3,Narcissism,45,2.5111,0.885,1,4,complete
MiniMax-M2.7,chat,INFJ,SD3,Psychopathy,45,1.5556,0.5795,1,3,complete
MiniMax-M2.7,chat,INFJ,ZKPQ-50-CC,Activity,50,0.2,0.4,0,1,complete
MiniMax-M2.7,chat,INFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.18,0.3842,0,1,complete
MiniMax-M2.7,chat,INFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.04,0.196,0,1,complete
MiniMax-M2.7,chat,INFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.82,0.3842,0,1,complete
MiniMax-M2.7,chat,INFJ,ZKPQ-50-CC,Sociability,50,0.06,0.2375,0,1,complete
MiniMax-M2.7,chat,INTJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
MiniMax-M2.7,chat,INTJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,INTJ,EPQR-A,Neuroticism,30,0.0667,0.2494,0,1,complete
MiniMax-M2.7,chat,INTJ,EPQR-A,Lie,30,0.5,0.5,0,1,complete
MiniMax-M2.7,chat,INTJ,IPIP-NEO-120,Neuroticism,120,1.825,0.6146,1,4,complete
MiniMax-M2.7,chat,INTJ,IPIP-NEO-120,Extraversion,120,2.2917,0.9609,1,5,complete
MiniMax-M2.7,chat,INTJ,IPIP-NEO-120,Openness,120,3.4417,1.0939,2,5,complete
MiniMax-M2.7,chat,INTJ,IPIP-NEO-120,Agreeableness,120,3.2583,1.1867,2,5,complete
MiniMax-M2.7,chat,INTJ,IPIP-NEO-120,Conscientiousness,120,4.2417,0.9309,2,5,complete
MiniMax-M2.7,chat,INTJ,SD3,Machiavellianism,45,3.1333,1.0022,1,5,complete
MiniMax-M2.7,chat,INTJ,SD3,Narcissism,45,3.0222,1.1448,1,5,complete
MiniMax-M2.7,chat,INTJ,SD3,Psychopathy,45,2.0,1.1155,1,4,complete
MiniMax-M2.7,chat,INTJ,ZKPQ-50-CC,Activity,50,0.48,0.4996,0,1,complete
MiniMax-M2.7,chat,INTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
MiniMax-M2.7,chat,INTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.02,0.14,0,1,complete
MiniMax-M2.7,chat,INTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.14,0.347,0,1,complete
MiniMax-M2.7,chat,INTJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTP,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
MiniMax-M2.7,chat,ISTP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTP,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISTP,EPQR-A,Lie,30,0.1667,0.3727,0,1,complete
MiniMax-M2.7,chat,ISTP,IPIP-NEO-120,Neuroticism,120,2.05,0.4252,1,4,complete
MiniMax-M2.7,chat,ISTP,IPIP-NEO-120,Extraversion,120,2.1833,0.5475,1,4,complete
MiniMax-M2.7,chat,ISTP,IPIP-NEO-120,Openness,120,2.6667,0.7674,2,4,complete
MiniMax-M2.7,chat,ISTP,IPIP-NEO-120,Agreeableness,120,3.5917,1.0839,2,5,complete
MiniMax-M2.7,chat,ISTP,IPIP-NEO-120,Conscientiousness,120,3.375,0.9225,2,5,complete
MiniMax-M2.7,chat,ISTP,SD3,Machiavellianism,45,2.7556,0.9923,1,4,complete
MiniMax-M2.7,chat,ISTP,SD3,Narcissism,45,2.2222,0.5533,2,4,complete
MiniMax-M2.7,chat,ISTP,SD3,Psychopathy,45,2.1111,0.8491,1,4,complete
MiniMax-M2.7,chat,ISTP,ZKPQ-50-CC,Activity,50,0.42,0.4936,0,1,complete
MiniMax-M2.7,chat,ISTP,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
MiniMax-M2.7,chat,ISTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.34,0.4737,0,1,complete
MiniMax-M2.7,chat,ISTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.02,0.14,0,1,complete
MiniMax-M2.7,chat,ISTP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISFP,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
MiniMax-M2.7,chat,ISFP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,ISFP,EPQR-A,Neuroticism,30,0.6667,0.4714,0,1,complete
MiniMax-M2.7,chat,ISFP,EPQR-A,Lie,30,0.3667,0.4819,0,1,complete
MiniMax-M2.7,chat,ISFP,IPIP-NEO-120,Neuroticism,120,2.5583,0.7831,1,4,complete
MiniMax-M2.7,chat,ISFP,IPIP-NEO-120,Extraversion,120,2.2833,0.6854,1,4,complete
MiniMax-M2.7,chat,ISFP,IPIP-NEO-120,Openness,120,3.3833,0.9762,2,5,complete
MiniMax-M2.7,chat,ISFP,IPIP-NEO-120,Agreeableness,120,4.2333,0.7386,2,5,complete
MiniMax-M2.7,chat,ISFP,IPIP-NEO-120,Conscientiousness,120,3.15,0.8332,2,5,complete
MiniMax-M2.7,chat,ISFP,SD3,Machiavellianism,45,2.4667,1.1274,1,4,complete
MiniMax-M2.7,chat,ISFP,SD3,Narcissism,45,2.0444,0.2061,2,3,complete
MiniMax-M2.7,chat,ISFP,SD3,Psychopathy,45,1.5778,0.5769,1,3,complete
MiniMax-M2.7,chat,ISFP,ZKPQ-50-CC,Activity,50,0.06,0.2375,0,1,complete
MiniMax-M2.7,chat,ISFP,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
MiniMax-M2.7,chat,ISFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.4,0.4899,0,1,complete
MiniMax-M2.7,chat,ISFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.6,0.4899,0,1,complete
MiniMax-M2.7,chat,ISFP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,INFP,EPQR-A,Psychoticism,30,0.3,0.4583,0,1,complete
MiniMax-M2.7,chat,INFP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,INFP,EPQR-A,Neuroticism,30,0.8333,0.3727,0,1,complete
MiniMax-M2.7,chat,INFP,EPQR-A,Lie,30,0.2,0.4,0,1,complete
MiniMax-M2.7,chat,INFP,IPIP-NEO-120,Neuroticism,120,2.9417,0.9336,1,4,complete
MiniMax-M2.7,chat,INFP,IPIP-NEO-120,Extraversion,120,2.4083,0.8612,1,4,complete
MiniMax-M2.7,chat,INFP,IPIP-NEO-120,Openness,120,4.4333,0.4955,4,5,complete
MiniMax-M2.7,chat,INFP,IPIP-NEO-120,Agreeableness,120,4.4583,0.7516,2,5,complete
MiniMax-M2.7,chat,INFP,IPIP-NEO-120,Conscientiousness,120,3.4583,1.0074,2,5,complete
MiniMax-M2.7,chat,INFP,SD3,Machiavellianism,45,1.9778,1.0643,1,4,complete
MiniMax-M2.7,chat,INFP,SD3,Narcissism,45,2.3111,0.6607,2,4,complete
MiniMax-M2.7,chat,INFP,SD3,Psychopathy,45,1.5556,0.4969,1,2,complete
MiniMax-M2.7,chat,INFP,ZKPQ-50-CC,Activity,50,0.08,0.2713,0,1,complete
MiniMax-M2.7,chat,INFP,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
MiniMax-M2.7,chat,INFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.42,0.4936,0,1,complete
MiniMax-M2.7,chat,INFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.88,0.325,0,1,complete
MiniMax-M2.7,chat,INFP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,INTP,EPQR-A,Psychoticism,30,0.2333,0.423,0,1,complete
MiniMax-M2.7,chat,INTP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
MiniMax-M2.7,chat,INTP,EPQR-A,Neuroticism,30,0.1333,0.3399,0,1,complete
MiniMax-M2.7,chat,INTP,EPQR-A,Lie,30,0.1,0.3,0,1,complete
MiniMax-M2.7,chat,INTP,IPIP-NEO-120,Neuroticism,120,2.325,0.7655,1,4,complete
MiniMax-M2.7,chat,INTP,IPIP-NEO-120,Extraversion,120,1.95,0.5605,1,4,complete
MiniMax-M2.7,chat,INTP,IPIP-NEO-120,Openness,120,3.725,0.9034,2,5,complete
MiniMax-M2.7,chat,INTP,IPIP-NEO-120,Agreeableness,120,3.575,1.1595,2,5,complete
