model,persona,condition,scale,domain,agreement
Qwen3-235B-A22B,ENFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.7777777777777778
Qwen3-235B-A22B,ENFJ,MBTI,ZKPQ-50-CC,Sociability,0.75
Qwen3-235B-A22B,ENTJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3-235B-A22B,ENTJ,MBTI,EPQR-A,Lie,0.5
Qwen3-235B-A22B,ENTJ,MBTI,IPIP-NEO-120,Agreeableness,0.7978991596638655
Qwen3-235B-A22B,ENTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.8836134453781512
Qwen3-235B-A22B,ENTJ,MBTI,IPIP-NEO-120,Extraversion,0.8214285714285717
Qwen3-235B-A22B,ENTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9005263157894736
Qwen3-235B-A22B,ENTJ,MBTI,IPIP-NEO-120,Openness,0.7133333333333333
Qwen3-235B-A22B,ENTJ,MBTI,SD3,Narcissism,0.875
Qwen3-235B-A22B,ENTJ,MBTI,SD3,Psychopathy,0.9607142857142856
Qwen3-235B-A22B,ENTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3-235B-A22B,ENTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666666
Qwen3-235B-A22B,ENTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3-235B-A22B,ENTJ,MBTI,ZKPQ-50-CC,Sociability,0.6666666666666666
Qwen3.5-122B-A10B,Default,Default,EPQR-A,Extraversion,0.0
Qwen3.5-122B-A10B,Default,Default,EPQR-A,Lie,0.0
Qwen3.5-122B-A10B,Default,Default,IPIP-NEO-120,Agreeableness,0.9100840336134455
Qwen3.5-122B-A10B,Default,Default,IPIP-NEO-120,Conscientiousness,0.8336134453781514
Qwen3.5-122B-A10B,Default,Default,IPIP-NEO-120,Extraversion,0.7380952380952381
Qwen3.5-122B-A10B,Default,Default,IPIP-NEO-120,Neuroticism,0.6452631578947368
Qwen3.5-122B-A10B,Default,Default,IPIP-NEO-120,Openness,0.8266666666666665
Qwen3.5-122B-A10B,Default,Default,SD3,Narcissism,0.2333333333333334
Qwen3.5-122B-A10B,Default,Default,SD3,Psychopathy,0.9857142857142858
Qwen3.5-122B-A10B,Default,Default,ZKPQ-50-CC,Activity,0.55
Qwen3.5-122B-A10B,Default,Default,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Qwen3.5-122B-A10B,Default,Default,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3.5-122B-A10B,Default,Default,ZKPQ-50-CC,Sociability,0.2666666666666666
Qwen3.5-122B-A10B,ISTJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ISTJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-122B-A10B,ISTJ,MBTI,IPIP-NEO-120,Agreeableness,0.7348739495798318
Qwen3.5-122B-A10B,ISTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9588235294117649
Qwen3.5-122B-A10B,ISTJ,MBTI,IPIP-NEO-120,Extraversion,0.8166666666666667
Qwen3.5-122B-A10B,ISTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9663157894736842
Qwen3.5-122B-A10B,ISTJ,MBTI,IPIP-NEO-120,Openness,0.8622222222222222
Qwen3.5-122B-A10B,ISTJ,MBTI,SD3,Narcissism,0.7916666666666667
Qwen3.5-122B-A10B,ISTJ,MBTI,SD3,Psychopathy,0.9857142857142857
Qwen3.5-122B-A10B,ISTJ,MBTI,ZKPQ-50-CC,Activity,0.44999999999999996
Qwen3.5-122B-A10B,ISTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Qwen3.5-122B-A10B,ISTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8
Qwen3.5-122B-A10B,ISTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,ISFJ,MBTI,EPQR-A,Extraversion,0.8
Qwen3.5-122B-A10B,ISFJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-122B-A10B,ISFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9743697478991593
Qwen3.5-122B-A10B,ISFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9529411764705882
Qwen3.5-122B-A10B,ISFJ,MBTI,IPIP-NEO-120,Extraversion,0.9285714285714287
Qwen3.5-122B-A10B,ISFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9105263157894739
Qwen3.5-122B-A10B,ISFJ,MBTI,IPIP-NEO-120,Openness,0.8655555555555556
Qwen3.5-122B-A10B,ISFJ,MBTI,SD3,Narcissism,0.9583333333333334
Qwen3.5-122B-A10B,ISFJ,MBTI,SD3,Psychopathy,1.0
Qwen3.5-122B-A10B,ISFJ,MBTI,ZKPQ-50-CC,Activity,0.25
Qwen3.5-122B-A10B,ISFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8
Qwen3.5-122B-A10B,ISFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.48888888888888893
Qwen3.5-122B-A10B,ISFJ,MBTI,ZKPQ-50-CC,Sociability,0.7333333333333334
Qwen3.5-122B-A10B,INFJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,INFJ,MBTI,EPQR-A,Lie,0.55
Qwen3.5-122B-A10B,INFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9920168067226889
Qwen3.5-122B-A10B,INFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9693277310924371
Qwen3.5-122B-A10B,INFJ,MBTI,IPIP-NEO-120,Extraversion,0.9476190476190478
Qwen3.5-122B-A10B,INFJ,MBTI,IPIP-NEO-120,Neuroticism,0.7894736842105263
Qwen3.5-122B-A10B,INFJ,MBTI,IPIP-NEO-120,Openness,0.9877777777777776
Qwen3.5-122B-A10B,INFJ,MBTI,SD3,Narcissism,0.9083333333333333
Qwen3.5-122B-A10B,INFJ,MBTI,SD3,Psychopathy,0.9749999999999999
Qwen3.5-122B-A10B,INFJ,MBTI,ZKPQ-50-CC,Activity,0.7
Qwen3.5-122B-A10B,INFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6000000000000001
Qwen3.5-122B-A10B,INFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.5777777777777777
Qwen3.5-122B-A10B,INFJ,MBTI,ZKPQ-50-CC,Sociability,0.9333333333333333
Qwen3.5-122B-A10B,INTJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,INTJ,MBTI,EPQR-A,Lie,0.44999999999999996
Qwen3.5-122B-A10B,INTJ,MBTI,IPIP-NEO-120,Agreeableness,0.7063025210084032
Qwen3.5-122B-A10B,INTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9928571428571427
Qwen3.5-122B-A10B,INTJ,MBTI,IPIP-NEO-120,Extraversion,0.9357142857142856
Qwen3.5-122B-A10B,INTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9989473684210526
Qwen3.5-122B-A10B,INTJ,MBTI,IPIP-NEO-120,Openness,0.9933333333333333
Qwen3.5-122B-A10B,INTJ,MBTI,SD3,Narcissism,0.8083333333333332
Qwen3.5-122B-A10B,INTJ,MBTI,SD3,Psychopathy,0.9678571428571429
Qwen3.5-122B-A10B,INTJ,MBTI,ZKPQ-50-CC,Activity,0.6
Qwen3.5-122B-A10B,INTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6285714285714286
Qwen3.5-122B-A10B,INTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9111111111111111
Qwen3.5-122B-A10B,INTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,ISTP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ISTP,MBTI,EPQR-A,Lie,0.0
Qwen3.5-122B-A10B,ISTP,MBTI,IPIP-NEO-120,Agreeableness,0.6168067226890754
Qwen3.5-122B-A10B,ISTP,MBTI,IPIP-NEO-120,Conscientiousness,0.919327731092437
Qwen3.5-122B-A10B,ISTP,MBTI,IPIP-NEO-120,Extraversion,0.8595238095238095
Qwen3.5-122B-A10B,ISTP,MBTI,IPIP-NEO-120,Neuroticism,0.8268421052631578
Qwen3.5-122B-A10B,ISTP,MBTI,IPIP-NEO-120,Openness,0.98
Qwen3.5-122B-A10B,ISTP,MBTI,SD3,Narcissism,0.7583333333333333
Qwen3.5-122B-A10B,ISTP,MBTI,SD3,Psychopathy,0.625
Qwen3.5-122B-A10B,ISTP,MBTI,ZKPQ-50-CC,Activity,0.825
Qwen3.5-122B-A10B,ISTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.7523809523809524
Qwen3.5-122B-A10B,ISTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3.5-122B-A10B,ISTP,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,ISFP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ISFP,MBTI,EPQR-A,Lie,0.09999999999999998
Qwen3.5-122B-A10B,ISFP,MBTI,IPIP-NEO-120,Agreeableness,0.9848739495798318
Qwen3.5-122B-A10B,ISFP,MBTI,IPIP-NEO-120,Conscientiousness,0.9357142857142855
Qwen3.5-122B-A10B,ISFP,MBTI,IPIP-NEO-120,Extraversion,0.8547619047619047
Qwen3.5-122B-A10B,ISFP,MBTI,IPIP-NEO-120,Neuroticism,0.9526315789473684
Qwen3.5-122B-A10B,ISFP,MBTI,IPIP-NEO-120,Openness,0.9099999999999999
Qwen3.5-122B-A10B,ISFP,MBTI,SD3,Narcissism,0.9833333333333334
Qwen3.5-122B-A10B,ISFP,MBTI,SD3,Psychopathy,0.9178571428571428
Qwen3.5-122B-A10B,ISFP,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3.5-122B-A10B,ISFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8
Qwen3.5-122B-A10B,ISFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.4444444444444444
Qwen3.5-122B-A10B,ISFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,INFP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,INFP,MBTI,EPQR-A,Lie,0.19999999999999996
Qwen3.5-122B-A10B,INFP,MBTI,IPIP-NEO-120,Agreeableness,0.9596638655462184
Qwen3.5-122B-A10B,INFP,MBTI,IPIP-NEO-120,Conscientiousness,0.8915966386554622
Qwen3.5-122B-A10B,INFP,MBTI,IPIP-NEO-120,Extraversion,0.9690476190476189
Qwen3.5-122B-A10B,INFP,MBTI,IPIP-NEO-120,Neuroticism,0.9331578947368421
Qwen3.5-122B-A10B,INFP,MBTI,IPIP-NEO-120,Openness,0.9166666666666667
Qwen3.5-122B-A10B,INFP,MBTI,SD3,Narcissism,0.85
Qwen3.5-122B-A10B,INFP,MBTI,SD3,Psychopathy,0.925
Qwen3.5-122B-A10B,INFP,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3.5-122B-A10B,INFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4
Qwen3.5-122B-A10B,INFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.3111111111111111
Qwen3.5-122B-A10B,INFP,MBTI,ZKPQ-50-CC,Sociability,0.9
Qwen3.5-122B-A10B,INTP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,INTP,MBTI,EPQR-A,Lie,0.0
Qwen3.5-122B-A10B,INTP,MBTI,IPIP-NEO-120,Agreeableness,0.676470588235294
Qwen3.5-122B-A10B,INTP,MBTI,IPIP-NEO-120,Conscientiousness,0.8491596638655463
Qwen3.5-122B-A10B,INTP,MBTI,IPIP-NEO-120,Extraversion,0.8404761904761904
Qwen3.5-122B-A10B,INTP,MBTI,IPIP-NEO-120,Neuroticism,0.8642105263157893
Qwen3.5-122B-A10B,INTP,MBTI,IPIP-NEO-120,Openness,0.9355555555555557
Qwen3.5-122B-A10B,INTP,MBTI,SD3,Narcissism,0.7416666666666667
Qwen3.5-122B-A10B,INTP,MBTI,SD3,Psychopathy,0.9392857142857143
Qwen3.5-122B-A10B,INTP,MBTI,ZKPQ-50-CC,Activity,0.925
Qwen3.5-122B-A10B,INTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6857142857142857
Qwen3.5-122B-A10B,INTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8444444444444444
Qwen3.5-122B-A10B,INTP,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,ESTP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ESTP,MBTI,EPQR-A,Lie,0.4
Qwen3.5-122B-A10B,ESTP,MBTI,IPIP-NEO-120,Agreeableness,0.9970588235294119
Qwen3.5-122B-A10B,ESTP,MBTI,IPIP-NEO-120,Conscientiousness,0.6352941176470589
Qwen3.5-122B-A10B,ESTP,MBTI,IPIP-NEO-120,Extraversion,0.9904761904761907
Qwen3.5-122B-A10B,ESTP,MBTI,IPIP-NEO-120,Neuroticism,0.5894736842105264
Qwen3.5-122B-A10B,ESTP,MBTI,IPIP-NEO-120,Openness,0.8755555555555555
Qwen3.5-122B-A10B,ESTP,MBTI,SD3,Narcissism,0.8
Qwen3.5-122B-A10B,ESTP,MBTI,SD3,Psychopathy,0.6821428571428572
Qwen3.5-122B-A10B,ESTP,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3.5-122B-A10B,ESTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.7619047619047619
Qwen3.5-122B-A10B,ESTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3.5-122B-A10B,ESTP,MBTI,ZKPQ-50-CC,Sociability,0.95
Qwen3.5-122B-A10B,ESFP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ESFP,MBTI,EPQR-A,Lie,0.0
Qwen3.5-122B-A10B,ESFP,MBTI,IPIP-NEO-120,Agreeableness,0.8642857142857141
Qwen3.5-122B-A10B,ESFP,MBTI,IPIP-NEO-120,Conscientiousness,0.6668067226890756
Qwen3.5-122B-A10B,ESFP,MBTI,IPIP-NEO-120,Extraversion,0.9380952380952381
Qwen3.5-122B-A10B,ESFP,MBTI,IPIP-NEO-120,Neuroticism,0.6821052631578948
Qwen3.5-122B-A10B,ESFP,MBTI,IPIP-NEO-120,Openness,0.892222222222222
Qwen3.5-122B-A10B,ESFP,MBTI,SD3,Narcissism,0.8333333333333333
Qwen3.5-122B-A10B,ESFP,MBTI,SD3,Psychopathy,0.7285714285714286
Qwen3.5-122B-A10B,ESFP,MBTI,ZKPQ-50-CC,Activity,0.875
Qwen3.5-122B-A10B,ESFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8666666666666667
Qwen3.5-122B-A10B,ESFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9555555555555556
Qwen3.5-122B-A10B,ESFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,ENFP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ENFP,MBTI,EPQR-A,Lie,0.30000000000000004
Qwen3.5-122B-A10B,ENFP,MBTI,IPIP-NEO-120,Agreeableness,0.8659663865546221
Qwen3.5-122B-A10B,ENFP,MBTI,IPIP-NEO-120,Conscientiousness,0.6252100840336134
Qwen3.5-122B-A10B,ENFP,MBTI,IPIP-NEO-120,Extraversion,0.9595238095238094
Qwen3.5-122B-A10B,ENFP,MBTI,IPIP-NEO-120,Neuroticism,0.6926315789473684
Qwen3.5-122B-A10B,ENFP,MBTI,IPIP-NEO-120,Openness,0.9733333333333336
Qwen3.5-122B-A10B,ENFP,MBTI,SD3,Narcissism,0.7666666666666666
Qwen3.5-122B-A10B,ENFP,MBTI,SD3,Psychopathy,0.6964285714285714
Qwen3.5-122B-A10B,ENFP,MBTI,ZKPQ-50-CC,Activity,0.95
Qwen3.5-122B-A10B,ENFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5619047619047619
Qwen3.5-122B-A10B,ENFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.711111111111111
Qwen3.5-122B-A10B,ENFP,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-122B-A10B,ENTP,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ENTP,MBTI,EPQR-A,Lie,0.30000000000000004
Qwen3.5-122B-A10B,ENTP,MBTI,IPIP-NEO-120,Agreeableness,0.9680672268907564
Qwen3.5-122B-A10B,ENTP,MBTI,IPIP-NEO-120,Conscientiousness,0.7781512605042016
Qwen3.5-122B-A10B,ENTP,MBTI,IPIP-NEO-120,Extraversion,0.9500000000000002
Qwen3.5-122B-A10B,ENTP,MBTI,IPIP-NEO-120,Neuroticism,0.6078947368421053
Qwen3.5-122B-A10B,ENTP,MBTI,IPIP-NEO-120,Openness,0.9733333333333336
Qwen3.5-122B-A10B,ENTP,MBTI,SD3,Narcissism,0.7333333333333335
Qwen3.5-122B-A10B,ENTP,MBTI,SD3,Psychopathy,0.7571428571428571
Qwen3.5-122B-A10B,ENTP,MBTI,ZKPQ-50-CC,Activity,0.6
Qwen3.5-122B-A10B,ENTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8952380952380952
Qwen3.5-122B-A10B,ENTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3.5-122B-A10B,ENTP,MBTI,ZKPQ-50-CC,Sociability,0.85
Qwen3.5-122B-A10B,ESTJ,MBTI,EPQR-A,Extraversion,0.5333333333333333
Qwen3.5-122B-A10B,ESTJ,MBTI,EPQR-A,Lie,0.9
Qwen3.5-122B-A10B,ESTJ,MBTI,IPIP-NEO-120,Agreeableness,0.7512605042016807
Qwen3.5-122B-A10B,ESTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9903361344537813
Qwen3.5-122B-A10B,ESTJ,MBTI,IPIP-NEO-120,Extraversion,0.6166666666666665
Qwen3.5-122B-A10B,ESTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9494736842105264
Qwen3.5-122B-A10B,ESTJ,MBTI,IPIP-NEO-120,Openness,0.9411111111111111
Qwen3.5-122B-A10B,ESTJ,MBTI,SD3,Narcissism,0.7333333333333333
Qwen3.5-122B-A10B,ESTJ,MBTI,SD3,Psychopathy,0.9035714285714286
Qwen3.5-122B-A10B,ESTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3.5-122B-A10B,ESTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5904761904761905
Qwen3.5-122B-A10B,ESTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.19999999999999996
Qwen3.5-122B-A10B,ESTJ,MBTI,ZKPQ-50-CC,Sociability,0.6166666666666667
Qwen3.5-122B-A10B,ESFJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ESFJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-122B-A10B,ESFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9273109243697479
Qwen3.5-122B-A10B,ESFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9701680672268906
Qwen3.5-122B-A10B,ESFJ,MBTI,IPIP-NEO-120,Extraversion,0.8523809523809525
Qwen3.5-122B-A10B,ESFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9973684210526315
Qwen3.5-122B-A10B,ESFJ,MBTI,IPIP-NEO-120,Openness,0.9266666666666666
Qwen3.5-122B-A10B,ESFJ,MBTI,SD3,Narcissism,0.7499999999999999
Qwen3.5-122B-A10B,ESFJ,MBTI,SD3,Psychopathy,0.975
Qwen3.5-122B-A10B,ESFJ,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3.5-122B-A10B,ESFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666667
Qwen3.5-122B-A10B,ESFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8
Qwen3.5-122B-A10B,ESFJ,MBTI,ZKPQ-50-CC,Sociability,0.85
Qwen3.5-122B-A10B,ENFJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-122B-A10B,ENFJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-122B-A10B,ENFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9029411764705884
Qwen3.5-122B-A10B,ENFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9705882352941178
Qwen3.5-122B-A10B,ENFJ,MBTI,IPIP-NEO-120,Extraversion,0.8571428571428572
Qwen3.5-122B-A10B,ENFJ,MBTI,IPIP-NEO-120,Neuroticism,0.983157894736842
Qwen3.5-122B-A10B,ENFJ,MBTI,IPIP-NEO-120,Openness,0.9200000000000002
Qwen3.5-122B-A10B,ENFJ,MBTI,SD3,Narcissism,0.7416666666666669
Qwen3.5-122B-A10B,ENFJ,MBTI,SD3,Psychopathy,0.8821428571428571
Qwen3.5-122B-A10B,ENFJ,MBTI,ZKPQ-50-CC,Activity,0.95
Qwen3.5-122B-A10B,ENFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666667
Qwen3.5-122B-A10B,ENFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.7555555555555555
Qwen3.5-122B-A10B,ENFJ,MBTI,ZKPQ-50-CC,Sociability,0.95
Qwen3.5-122B-A10B,ENTJ,MBTI,EPQR-A,Extraversion,0.7999999999999999
Qwen3.5-122B-A10B,ENTJ,MBTI,EPQR-A,Lie,0.5
Qwen3.5-122B-A10B,ENTJ,MBTI,IPIP-NEO-120,Agreeableness,0.8264705882352942
Qwen3.5-122B-A10B,ENTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9634453781512606
Qwen3.5-122B-A10B,ENTJ,MBTI,IPIP-NEO-120,Extraversion,0.7452380952380951
Qwen3.5-122B-A10B,ENTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9068421052631579
Qwen3.5-122B-A10B,ENTJ,MBTI,IPIP-NEO-120,Openness,0.8177777777777777
Qwen3.5-122B-A10B,ENTJ,MBTI,SD3,Narcissism,0.8083333333333333
Qwen3.5-122B-A10B,ENTJ,MBTI,SD3,Psychopathy,0.8392857142857143
Qwen3.5-122B-A10B,ENTJ,MBTI,ZKPQ-50-CC,Activity,1.0
Qwen3.5-122B-A10B,ENTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6190476190476191
Qwen3.5-122B-A10B,ENTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3.5-122B-A10B,ENTJ,MBTI,ZKPQ-50-CC,Sociability,0.6666666666666666
Qwen3.5-397B-A17B,Default,Default,EPQR-A,Extraversion,0.06666666666666665
Qwen3.5-397B-A17B,Default,Default,EPQR-A,Lie,0.0
Qwen3.5-397B-A17B,Default,Default,IPIP-NEO-120,Agreeableness,0.9000000000000001
Qwen3.5-397B-A17B,Default,Default,IPIP-NEO-120,Conscientiousness,0.926050420168067
Qwen3.5-397B-A17B,Default,Default,IPIP-NEO-120,Extraversion,0.8499999999999999
Qwen3.5-397B-A17B,Default,Default,IPIP-NEO-120,Neuroticism,0.693157894736842
Qwen3.5-397B-A17B,Default,Default,IPIP-NEO-120,Openness,0.9922222222222221
Qwen3.5-397B-A17B,Default,Default,SD3,Narcissism,0.3416666666666668
Qwen3.5-397B-A17B,Default,Default,SD3,Psychopathy,0.85
Qwen3.5-397B-A17B,Default,Default,ZKPQ-50-CC,Activity,0.625
Qwen3.5-397B-A17B,Default,Default,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Qwen3.5-397B-A17B,Default,Default,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
Qwen3.5-397B-A17B,Default,Default,ZKPQ-50-CC,Sociability,0.3666666666666667
Qwen3.5-397B-A17B,ISTJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-397B-A17B,ISTJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-397B-A17B,ISTJ,MBTI,IPIP-NEO-120,Agreeableness,0.6999999999999998
Qwen3.5-397B-A17B,ISTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9617647058823531
Qwen3.5-397B-A17B,ISTJ,MBTI,IPIP-NEO-120,Extraversion,0.7547619047619047
Qwen3.5-397B-A17B,ISTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9452631578947368
Qwen3.5-397B-A17B,ISTJ,MBTI,IPIP-NEO-120,Openness,0.8744444444444444
Qwen3.5-397B-A17B,ISTJ,MBTI,SD3,Narcissism,0.9916666666666667
Qwen3.5-397B-A17B,ISTJ,MBTI,SD3,Psychopathy,0.9357142857142857
Qwen3.5-397B-A17B,ISTJ,MBTI,ZKPQ-50-CC,Activity,0.5
Qwen3.5-397B-A17B,ISTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
Qwen3.5-397B-A17B,ISTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9777777777777777
Qwen3.5-397B-A17B,ISTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
Qwen3.5-397B-A17B,ISFJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-397B-A17B,ISFJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-397B-A17B,ISFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9512605042016806
Qwen3.5-397B-A17B,ISFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9441176470588233
Qwen3.5-397B-A17B,ISFJ,MBTI,IPIP-NEO-120,Extraversion,0.969047619047619
Qwen3.5-397B-A17B,ISFJ,MBTI,IPIP-NEO-120,Neuroticism,0.873157894736842
Qwen3.5-397B-A17B,ISFJ,MBTI,IPIP-NEO-120,Openness,0.8455555555555556
Qwen3.5-397B-A17B,ISFJ,MBTI,SD3,Narcissism,0.9916666666666667
Qwen3.5-397B-A17B,ISFJ,MBTI,SD3,Psychopathy,1.0
Qwen3.5-397B-A17B,ISFJ,MBTI,ZKPQ-50-CC,Activity,0.975
Qwen3.5-397B-A17B,ISFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.9333333333333333
Qwen3.5-397B-A17B,ISFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.48888888888888893
Qwen3.5-397B-A17B,ISFJ,MBTI,ZKPQ-50-CC,Sociability,0.9833333333333334
Qwen3.5-397B-A17B,INFJ,MBTI,EPQR-A,Extraversion,1.0
Qwen3.5-397B-A17B,INFJ,MBTI,EPQR-A,Lie,0.75
Qwen3.5-397B-A17B,INFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9978991596638656
Qwen3.5-397B-A17B,INFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9500000000000002
Qwen3.5-397B-A17B,INFJ,MBTI,IPIP-NEO-120,Extraversion,0.9619047619047618
Qwen3.5-397B-A17B,INFJ,MBTI,IPIP-NEO-120,Neuroticism,0.7936842105263158
Qwen3.5-397B-A17B,INFJ,MBTI,IPIP-NEO-120,Openness,0.9955555555555555
Qwen3.5-397B-A17B,INFJ,MBTI,SD3,Narcissism,0.9333333333333333
Qwen3.5-397B-A17B,INFJ,MBTI,SD3,Psychopathy,0.8821428571428571
Qwen3.5-397B-A17B,INFJ,MBTI,ZKPQ-50-CC,Activity,0.875
Qwen3.5-397B-A17B,INFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5333333333333334
Qwen3.5-397B-A17B,INFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.33333333333333337
Qwen3.5-397B-A17B,INFJ,MBTI,ZKPQ-50-CC,Sociability,0.9
